,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,utc_offset,created_at_year,lang_code,label
694,383387954.0,1066.0,188.0,227.0,0.0,2.0,-10800.0,2011.0,1.0,0.0
695,383825758.0,295.0,96.0,233.0,6.0,0.0,7200.0,2011.0,1.0,0.0
696,384753006.0,444.0,108.0,497.0,4.0,0.0,7200.0,2011.0,1.0,0.0
697,384932218.0,600.0,77.0,436.0,47.0,0.0,3600.0,2011.0,1.0,0.0
698,385868840.0,1613.0,836.0,1996.0,10.0,22.0,3600.0,2011.0,1.0,0.0
699,386034126.0,1962.0,1419.0,337.0,5.0,9.0,-18000.0,2011.0,3.0,0.0
700,386779723.0,358.0,161.0,700.0,9.0,2.0,3600.0,2011.0,1.0,0.0
701,387718926.0,5206.0,172.0,337.0,10.0,2.0,3600.0,2011.0,1.0,0.0
702,387971079.0,745.0,96.0,308.0,13.0,2.0,3600.0,2011.0,1.0,0.0
703,388348486.0,2226.0,308.0,816.0,18.0,1.0,432.0,2011.0,1.0,0.0
704,388842116.0,8685.0,670.0,967.0,464.0,6.0,3600.0,2011.0,1.0,0.0
705,389400082.0,868.0,164.0,351.0,36.0,1.0,-10800.0,2011.0,1.0,0.0
706,389652102.0,752.0,43.0,190.0,19.0,0.0,3600.0,2011.0,0.0,0.0
707,389715862.0,549.0,63.0,157.0,43.0,1.0,3204.0,2011.0,1.0,0.0
708,390428793.0,4212.0,130.0,75.0,153.0,0.0,3600.0,2011.0,1.0,0.0
709,390730174.0,7.0,4.0,29.0,0.0,0.0,-864.0,2011.0,1.0,0.0
710,390759955.0,3806.0,198.0,126.0,528.0,6.0,-10800.0,2011.0,1.0,0.0
711,390972554.0,1292.0,38.0,101.0,498.0,0.0,-10800.0,2011.0,1.0,0.0
712,391362651.0,140.0,13.0,31.0,1.0,0.0,3600.0,2011.0,1.0,0.0
713,391526633.0,497.0,56.0,242.0,44.0,0.0,2736.0,2011.0,1.0,0.0
714,391572279.0,88.0,20.0,94.0,1.0,0.0,3384.0,2011.0,1.0,0.0
715,391614396.0,7.0,6.0,54.0,1.0,0.0,-1440.0,2011.0,1.0,0.0
716,391924068.0,926.0,57.0,266.0,139.0,1.0,-252.0,2011.0,1.0,0.0
717,392210280.0,1781.0,55.0,256.0,911.0,0.0,3600.0,2011.0,1.0,0.0
718,392247237.0,133.0,25.0,131.0,1.0,0.0,1440.0,2011.0,1.0,0.0
719,392676979.0,1112.0,130.0,140.0,11.0,1.0,3600.0,2011.0,1.0,0.0
720,393628023.0,1945.0,75.0,384.0,14.0,0.0,3600.0,2011.0,1.0,0.0
721,393980520.0,120.0,119.0,147.0,1.0,0.0,3600.0,2011.0,1.0,0.0
722,394004577.0,3029.0,200.0,229.0,1787.0,1.0,-10800.0,2011.0,1.0,0.0
723,394007331.0,956.0,23.0,212.0,7.0,0.0,3132.0,2011.0,1.0,0.0
724,394217175.0,205.0,61.0,143.0,11.0,0.0,3600.0,2011.0,1.0,0.0
725,394233142.0,4333.0,320.0,384.0,1031.0,6.0,3600.0,2011.0,1.0,0.0
726,394628127.0,629.0,105.0,357.0,5.0,0.0,3600.0,2011.0,1.0,0.0
727,394726610.0,3551.0,45.0,29.0,27.0,2.0,3600.0,2011.0,1.0,0.0
728,394814291.0,4557.0,423.0,757.0,43.0,2.0,3600.0,2011.0,1.0,0.0
729,395014721.0,651.0,129.0,278.0,56.0,0.0,3600.0,2011.0,1.0,0.0
730,396173375.0,1183.0,7.0,87.0,21.0,0.0,-756.0,2011.0,1.0,0.0
731,396462550.0,648.0,53.0,236.0,11.0,0.0,3600.0,2011.0,1.0,0.0
732,396515695.0,708.0,93.0,308.0,11.0,0.0,-10800.0,2011.0,1.0,0.0
733,396618509.0,263.0,79.0,286.0,11.0,1.0,576.0,2011.0,1.0,0.0
734,396625283.0,680.0,73.0,222.0,128.0,0.0,612.0,2011.0,1.0,0.0
735,396796142.0,250.0,17.0,242.0,0.0,0.0,3600.0,2011.0,0.0,0.0
736,396898731.0,4245.0,264.0,731.0,419.0,0.0,-10800.0,2011.0,1.0,0.0
737,396900261.0,16601.0,211.0,172.0,806.0,0.0,288.0,2011.0,1.0,0.0
738,397236414.0,66.0,2.0,35.0,0.0,0.0,3600.0,2011.0,1.0,0.0
739,397320325.0,3044.0,213.0,623.0,380.0,3.0,0.0,2011.0,1.0,0.0
740,397324373.0,1552.0,144.0,302.0,1227.0,0.0,3600.0,2011.0,1.0,0.0
741,397534181.0,506.0,106.0,168.0,6.0,0.0,1548.0,2011.0,1.0,0.0
742,397629967.0,245.0,20.0,194.0,2.0,0.0,3600.0,2011.0,1.0,0.0
743,398090733.0,246.0,14.0,141.0,0.0,0.0,-10800.0,2011.0,1.0,0.0
744,398442529.0,119.0,20.0,88.0,0.0,0.0,7200.0,2011.0,1.0,0.0
745,399484359.0,21.0,67.0,232.0,0.0,0.0,-576.0,2011.0,1.0,0.0
746,399572723.0,128.0,126.0,139.0,8366.0,0.0,3600.0,2011.0,1.0,0.0
747,400300086.0,1313.0,298.0,302.0,111.0,1.0,-1656.0,2011.0,1.0,0.0
748,400546232.0,335.0,33.0,134.0,50.0,0.0,7200.0,2011.0,1.0,0.0
749,400748069.0,996.0,67.0,81.0,45.0,1.0,3600.0,2011.0,1.0,0.0
750,401423776.0,744.0,118.0,204.0,9.0,5.0,7200.0,2011.0,0.0,0.0
751,401502696.0,23682.0,419.0,722.0,17995.0,4.0,-720.0,2011.0,1.0,0.0
752,402866477.0,1575.0,148.0,284.0,389.0,2.0,3600.0,2011.0,1.0,0.0
753,402955893.0,122.0,62.0,93.0,1.0,1.0,1296.0,2011.0,0.0,0.0
754,402979897.0,134.0,32.0,126.0,32.0,2.0,3600.0,2011.0,1.0,0.0
755,403461794.0,210.0,73.0,93.0,0.0,0.0,3672.0,2011.0,1.0,0.0
756,403766373.0,4388.0,96.0,114.0,53.0,2.0,3600.0,2011.0,1.0,0.0
757,404069171.0,1451.0,183.0,495.0,8.0,0.0,3600.0,2011.0,1.0,0.0
758,404987270.0,1012.0,92.0,220.0,12.0,1.0,2808.0,2011.0,1.0,0.0
759,405035087.0,3177.0,138.0,158.0,51.0,0.0,4824.0,2011.0,1.0,0.0
760,405140479.0,143.0,75.0,86.0,50.0,1.0,3600.0,2011.0,1.0,0.0
761,405418046.0,10272.0,333.0,349.0,13.0,5.0,3600.0,2011.0,1.0,0.0
762,405574548.0,3506.0,389.0,909.0,79.0,3.0,3600.0,2011.0,1.0,0.0
763,406165467.0,1087.0,184.0,475.0,19.0,0.0,3600.0,2011.0,1.0,0.0
764,406162937.0,6357.0,215.0,681.0,1356.0,3.0,3600.0,2011.0,1.0,0.0
765,406907214.0,6464.0,2352.0,469.0,251.0,80.0,3564.0,2011.0,1.0,0.0
766,406962616.0,2200.0,80.0,259.0,2.0,0.0,7200.0,2011.0,1.0,0.0
767,407024811.0,479.0,62.0,127.0,19.0,0.0,3600.0,2011.0,1.0,0.0
768,407101499.0,4385.0,751.0,1474.0,784.0,4.0,7200.0,2011.0,1.0,0.0
769,407689676.0,1378.0,187.0,172.0,16.0,3.0,-252.0,2011.0,1.0,0.0
770,407844335.0,319.0,66.0,241.0,0.0,0.0,3600.0,2011.0,1.0,0.0
771,407964674.0,754.0,19.0,82.0,26.0,0.0,3600.0,2011.0,1.0,0.0
772,408087080.0,259.0,145.0,159.0,1.0,0.0,3600.0,2011.0,1.0,0.0
773,408348854.0,740.0,64.0,318.0,6.0,4.0,3600.0,2011.0,1.0,0.0
774,408466988.0,360.0,46.0,86.0,2.0,0.0,7200.0,2011.0,1.0,0.0
775,409118790.0,359.0,83.0,111.0,0.0,0.0,4392.0,2011.0,1.0,0.0
776,410044683.0,3062.0,583.0,997.0,163.0,1.0,3600.0,2011.0,1.0,0.0
777,410719897.0,751.0,45.0,89.0,2.0,0.0,3600.0,2011.0,1.0,0.0
778,410941537.0,9802.0,349.0,337.0,896.0,2.0,7200.0,2011.0,1.0,0.0
779,411386883.0,176.0,27.0,148.0,5.0,0.0,3600.0,2011.0,0.0,0.0
780,411410885.0,612.0,131.0,85.0,1.0,0.0,3600.0,2011.0,1.0,0.0
781,412112516.0,5165.0,425.0,1320.0,437.0,2.0,3600.0,2011.0,1.0,0.0
782,412145728.0,276.0,129.0,325.0,55.0,0.0,3600.0,2011.0,1.0,0.0
783,412240393.0,1127.0,129.0,509.0,7.0,0.0,2736.0,2011.0,1.0,0.0
784,412325725.0,220.0,26.0,58.0,9.0,0.0,-1296.0,2011.0,1.0,0.0
785,412601262.0,1027.0,94.0,195.0,34.0,0.0,3600.0,2011.0,1.0,0.0
786,413233876.0,2994.0,44.0,169.0,78.0,1.0,7200.0,2011.0,1.0,0.0
787,413255529.0,2691.0,192.0,195.0,1208.0,1.0,7200.0,2011.0,0.0,0.0
788,413269532.0,1748.0,110.0,240.0,253.0,1.0,7200.0,2011.0,1.0,0.0
789,413296140.0,2460.0,358.0,1504.0,10.0,3.0,-1008.0,2011.0,1.0,0.0
790,413332388.0,16961.0,358.0,265.0,2626.0,1.0,7200.0,2011.0,1.0,0.0
791,413917055.0,2119.0,310.0,351.0,276.0,3.0,-936.0,2011.0,1.0,0.0
792,414966228.0,4504.0,161.0,403.0,163.0,1.0,-36000.0,2011.0,1.0,0.0
793,415021649.0,359.0,28.0,150.0,1.0,0.0,-5616.0,2011.0,0.0,0.0
794,415063303.0,590.0,57.0,197.0,2.0,1.0,-36000.0,2011.0,1.0,0.0
795,415073613.0,14170.0,1402.0,1042.0,2863.0,33.0,3600.0,2011.0,1.0,0.0
796,415630833.0,312.0,76.0,275.0,4.0,1.0,7200.0,2011.0,1.0,0.0
797,415900150.0,922.0,87.0,302.0,26.0,1.0,2628.0,2011.0,1.0,0.0
798,416157197.0,9665.0,730.0,1059.0,122.0,9.0,7200.0,2011.0,1.0,0.0
799,416194495.0,19361.0,474.0,389.0,14497.0,13.0,3600.0,2011.0,1.0,0.0
800,416351352.0,8694.0,349.0,507.0,15.0,1.0,936.0,2011.0,1.0,0.0
801,416502198.0,393.0,53.0,356.0,31.0,0.0,3600.0,2011.0,1.0,0.0
802,417190929.0,1425.0,145.0,213.0,3622.0,0.0,3600.0,2011.0,1.0,0.0
803,417280214.0,1178.0,173.0,114.0,2.0,16.0,0.0,2011.0,0.0,0.0
804,417735070.0,1010.0,182.0,300.0,205.0,0.0,-1836.0,2011.0,1.0,0.0
805,417770099.0,347.0,49.0,287.0,10.0,0.0,7200.0,2011.0,1.0,0.0
806,417807946.0,17.0,22.0,59.0,2.0,0.0,-1980.0,2011.0,1.0,0.0
807,417833332.0,163.0,59.0,128.0,8.0,0.0,3600.0,2011.0,1.0,0.0
808,418024172.0,430.0,64.0,133.0,191.0,1.0,3600.0,2011.0,1.0,0.0
809,418046391.0,229.0,22.0,107.0,1.0,0.0,720.0,2011.0,1.0,0.0
810,418140622.0,1069.0,137.0,150.0,48.0,2.0,7200.0,2011.0,1.0,0.0
811,418153325.0,1048.0,27.0,94.0,17.0,0.0,2268.0,2011.0,1.0,0.0
812,418247241.0,128.0,65.0,141.0,0.0,1.0,3600.0,2011.0,1.0,0.0
813,418584043.0,219.0,45.0,133.0,0.0,0.0,3600.0,2011.0,1.0,0.0
814,418641071.0,55.0,50.0,192.0,1.0,0.0,-1152.0,2011.0,1.0,0.0
815,418762910.0,1013.0,49.0,185.0,15.0,0.0,3600.0,2011.0,1.0,0.0
816,418986680.0,67.0,11.0,58.0,8.0,0.0,-36000.0,2011.0,0.0,0.0
817,419519797.0,121.0,43.0,164.0,9.0,0.0,252.0,2011.0,1.0,0.0
818,419617449.0,13716.0,1302.0,995.0,1527.0,5.0,3600.0,2011.0,1.0,0.0
819,419617600.0,1697.0,104.0,300.0,21.0,1.0,7200.0,2011.0,1.0,0.0
820,419672622.0,1117.0,45.0,141.0,9.0,0.0,1764.0,2011.0,1.0,0.0
821,420253558.0,199.0,32.0,29.0,2.0,1.0,3600.0,2011.0,1.0,0.0
822,420995289.0,15324.0,301.0,2001.0,15749.0,1.0,3600.0,2011.0,1.0,0.0
823,421002902.0,3839.0,459.0,486.0,252.0,0.0,-2556.0,2011.0,1.0,0.0
824,421346603.0,859.0,39.0,218.0,1.0,0.0,648.0,2011.0,1.0,0.0
825,421847529.0,467.0,95.0,299.0,326.0,1.0,7200.0,2011.0,1.0,0.0
826,422807985.0,1138.0,33.0,99.0,27.0,0.0,504.0,2011.0,1.0,0.0
827,422830732.0,35.0,12.0,67.0,2.0,0.0,-4896.0,2011.0,1.0,0.0
828,423021992.0,2571.0,228.0,513.0,126.0,2.0,-36000.0,2011.0,1.0,0.0
829,423613846.0,7739.0,321.0,305.0,61.0,2.0,3600.0,2011.0,1.0,0.0
830,424265380.0,6662.0,141.0,222.0,134.0,1.0,3600.0,2011.0,1.0,0.0
831,424273053.0,1503.0,31.0,28.0,7.0,0.0,3600.0,2011.0,1.0,0.0
832,425223279.0,4840.0,290.0,343.0,58.0,2.0,-18000.0,2011.0,0.0,0.0
833,425263052.0,39107.0,2925.0,2744.0,9395.0,20.0,-7092.0,2011.0,1.0,0.0
834,425380217.0,9425.0,30425.0,162.0,157.0,135.0,-10080.0,2011.0,1.0,0.0
835,425759519.0,409.0,24.0,65.0,167.0,0.0,3600.0,2011.0,1.0,0.0
836,425840466.0,7760.0,768.0,336.0,1304.0,18.0,864.0,2011.0,1.0,0.0
837,425908255.0,110.0,56.0,245.0,0.0,0.0,360.0,2011.0,1.0,0.0
838,426044579.0,2854.0,362.0,342.0,307.0,4.0,3600.0,2011.0,1.0,0.0
839,426178907.0,5703.0,325.0,474.0,119.0,1.0,3600.0,2011.0,1.0,0.0
840,426531620.0,54.0,35.0,120.0,7.0,0.0,3600.0,2011.0,1.0,0.0
841,427676471.0,239.0,732.0,1970.0,0.0,7.0,-9432.0,2011.0,1.0,0.0
842,427674701.0,559.0,108.0,571.0,263.0,0.0,-360.0,2011.0,1.0,0.0
843,428117425.0,1236.0,437.0,1328.0,3049.0,0.0,-36000.0,2011.0,1.0,0.0
844,428202366.0,87.0,19.0,46.0,66.0,0.0,3600.0,2011.0,1.0,0.0
845,428261162.0,2085.0,341.0,454.0,289.0,0.0,3600.0,2011.0,1.0,0.0
846,428263137.0,6124.0,656.0,241.0,939.0,1.0,-28800.0,2011.0,1.0,0.0
847,428384851.0,141.0,78.0,170.0,17.0,1.0,1944.0,2011.0,1.0,0.0
848,428904234.0,1479.0,13.0,25.0,47.0,0.0,216.0,2011.0,1.0,0.0
849,428981185.0,921.0,139.0,190.0,99.0,0.0,7200.0,2011.0,1.0,0.0
850,429262110.0,63.0,27.0,270.0,3.0,0.0,3600.0,2011.0,1.0,0.0
851,429718007.0,2036.0,123.0,189.0,2332.0,1.0,3600.0,2011.0,1.0,0.0
852,429808930.0,1621.0,254.0,562.0,291.0,7.0,3600.0,2011.0,1.0,0.0
853,432377556.0,1549.0,354.0,214.0,1.0,3.0,-25200.0,2011.0,1.0,0.0
854,432624274.0,254.0,33.0,173.0,53.0,0.0,3600.0,2011.0,1.0,0.0
855,433162117.0,19025.0,346.0,356.0,20.0,10.0,3600.0,2011.0,1.0,0.0
856,433304048.0,449.0,41.0,163.0,3.0,1.0,3600.0,2011.0,1.0,0.0
857,433319326.0,22.0,78.0,103.0,9.0,1.0,7200.0,2011.0,1.0,0.0
858,433546930.0,7999.0,178.0,404.0,25.0,0.0,2232.0,2011.0,1.0,0.0
859,433627975.0,59.0,6.0,76.0,8.0,0.0,-1584.0,2011.0,1.0,0.0
860,433984610.0,1157.0,168.0,175.0,14.0,1.0,7200.0,2011.0,1.0,0.0
861,434460614.0,1455.0,33.0,85.0,2.0,0.0,3600.0,2011.0,1.0,0.0
862,434591482.0,606.0,46.0,201.0,37.0,0.0,4032.0,2011.0,1.0,0.0
863,434731905.0,561.0,39.0,74.0,2.0,1.0,2772.0,2011.0,1.0,0.0
864,434826176.0,4725.0,287.0,803.0,197.0,3.0,540.0,2011.0,1.0,0.0
865,434832805.0,235.0,43.0,182.0,13.0,0.0,3888.0,2011.0,1.0,0.0
866,435224000.0,145.0,37.0,206.0,50.0,0.0,4248.0,2011.0,1.0,0.0
867,435269515.0,1013.0,38.0,151.0,34.0,0.0,3600.0,2011.0,1.0,0.0
868,435327100.0,78.0,8.0,72.0,2.0,0.0,3600.0,2011.0,1.0,0.0
869,435724709.0,2277.0,85.0,152.0,7.0,1.0,2232.0,2011.0,1.0,0.0
870,436612105.0,511.0,193.0,362.0,12.0,2.0,3564.0,2011.0,1.0,0.0
871,436807160.0,918.0,85.0,218.0,149.0,0.0,3600.0,2011.0,1.0,0.0
872,436961762.0,819.0,83.0,189.0,40.0,1.0,3600.0,2011.0,1.0,0.0
873,437007483.0,797.0,526.0,1449.0,277.0,4.0,7200.0,2011.0,1.0,0.0
874,437363242.0,1792.0,209.0,284.0,62.0,3.0,684.0,2011.0,1.0,0.0
875,437456557.0,763.0,162.0,266.0,20.0,4.0,3528.0,2011.0,1.0,0.0
876,437783167.0,241.0,35.0,130.0,5.0,0.0,3888.0,2011.0,1.0,0.0
877,438437579.0,197.0,45.0,89.0,18.0,16.0,3924.0,2011.0,1.0,0.0
878,438484498.0,1229.0,137.0,137.0,35.0,2.0,720.0,2011.0,0.0,0.0
879,438760662.0,674.0,79.0,222.0,27.0,0.0,3996.0,2011.0,1.0,0.0
880,438756932.0,24.0,2.0,50.0,0.0,0.0,2016.0,2011.0,1.0,0.0
881,439054192.0,2269.0,699.0,454.0,50.0,1.0,3600.0,2011.0,1.0,0.0
882,439062828.0,1162.0,962.0,1999.0,95.0,12.0,3600.0,2011.0,1.0,0.0
883,718684188.0,210.0,27.0,64.0,0.0,0.0,4608.0,2012.0,1.0,0.0
884,478994018.0,237.0,50.0,108.0,234.0,0.0,7200.0,2012.0,1.0,0.0
885,984297403.0,1064.0,223.0,320.0,113.0,1.0,3600.0,2012.0,1.0,0.0
886,551056105.0,259.0,65.0,180.0,151.0,0.0,5112.0,2012.0,1.0,0.0
887,439855752.0,230.0,5.0,93.0,0.0,0.0,4032.0,2011.0,1.0,0.0
888,439875805.0,500.0,187.0,186.0,17.0,1.0,3600.0,2011.0,1.0,0.0
889,479451474.0,1263.0,53.0,128.0,89.0,0.0,3600.0,2012.0,1.0,0.0
890,439972535.0,574.0,40.0,147.0,66.0,1.0,3780.0,2011.0,1.0,0.0
891,440184518.0,748.0,252.0,1532.0,8.0,0.0,2268.0,2011.0,1.0,0.0
892,479677768.0,1190.0,88.0,198.0,43.0,0.0,3744.0,2012.0,1.0,0.0
893,440311767.0,478.0,23.0,101.0,566.0,0.0,3600.0,2011.0,1.0,0.0
894,479725767.0,3553.0,155.0,376.0,300.0,0.0,1764.0,2012.0,1.0,0.0
895,722214212.0,475.0,17.0,17.0,116.0,0.0,5220.0,2012.0,1.0,0.0
896,985509799.0,9.0,6.0,33.0,0.0,0.0,3636.0,2012.0,1.0,0.0
897,551835101.0,120.0,20.0,126.0,16.0,0.0,4752.0,2012.0,1.0,0.0
898,440691931.0,534.0,117.0,153.0,25.0,2.0,2844.0,2011.0,1.0,0.0
899,551894180.0,297.0,57.0,150.0,0.0,0.0,4392.0,2012.0,1.0,0.0
900,479832822.0,57.0,13.0,93.0,0.0,0.0,2808.0,2012.0,1.0,0.0
901,986163288.0,2716.0,284.0,278.0,1549.0,6.0,1728.0,2012.0,1.0,0.0
902,440858782.0,371.0,48.0,153.0,0.0,1.0,2700.0,2011.0,1.0,0.0
903,722825599.0,1771.0,29.0,228.0,4.0,0.0,-7596.0,2012.0,1.0,0.0
904,480279324.0,142.0,9.0,40.0,2.0,0.0,3600.0,2012.0,1.0,0.0
905,552190256.0,1940.0,136.0,182.0,124.0,2.0,3456.0,2012.0,1.0,0.0
906,441483457.0,1095.0,50.0,115.0,39.0,0.0,576.0,2011.0,1.0,0.0
907,986839782.0,191.0,109.0,932.0,246.0,0.0,3600.0,2012.0,1.0,0.0
908,552577697.0,342.0,51.0,205.0,2.0,0.0,4788.0,2012.0,1.0,0.0
909,552606214.0,1730.0,381.0,821.0,218.0,0.0,3384.0,2012.0,1.0,0.0
910,987068240.0,3027.0,190.0,795.0,176.0,2.0,3600.0,2012.0,1.0,0.0
911,442075220.0,1073.0,87.0,117.0,292.0,1.0,4392.0,2011.0,1.0,0.0
912,725675244.0,576.0,209.0,480.0,235.0,0.0,7200.0,2012.0,1.0,0.0
913,480715104.0,2488.0,98.0,148.0,145.0,2.0,756.0,2012.0,1.0,0.0
914,480790768.0,380.0,19.0,30.0,0.0,0.0,3600.0,2012.0,1.0,0.0
915,726845964.0,385.0,39.0,286.0,0.0,0.0,3600.0,2012.0,1.0,0.0
916,987656269.0,145.0,21.0,85.0,1.0,0.0,3636.0,2012.0,1.0,0.0
917,553617306.0,3797.0,570.0,576.0,306.0,3.0,7200.0,2012.0,1.0,0.0
918,481632109.0,26.0,50.0,152.0,5.0,0.0,3024.0,2012.0,1.0,0.0
919,481648575.0,1058.0,94.0,257.0,18.0,2.0,1764.0,2012.0,1.0,0.0
920,988985683.0,206.0,42.0,105.0,35.0,0.0,3312.0,2012.0,1.0,0.0
921,444833485.0,622.0,106.0,203.0,63.0,4.0,7200.0,2011.0,1.0,0.0
922,482086639.0,460.0,41.0,183.0,16.0,0.0,3600.0,2012.0,1.0,0.0
923,554309481.0,5250.0,397.0,666.0,2843.0,0.0,3600.0,2012.0,1.0,0.0
924,482131412.0,456.0,28.0,127.0,1.0,2.0,3600.0,2012.0,1.0,0.0
925,482157356.0,241.0,21.0,137.0,8.0,0.0,3420.0,2012.0,1.0,0.0
926,482162835.0,1189.0,88.0,87.0,48.0,1.0,4140.0,2012.0,1.0,0.0
927,731429204.0,565.0,35.0,139.0,2.0,0.0,1548.0,2012.0,1.0,0.0
928,445345005.0,3177.0,94.0,242.0,7.0,1.0,3600.0,2011.0,1.0,0.0
929,482242692.0,164.0,24.0,137.0,3.0,0.0,3600.0,2012.0,1.0,0.0
930,989622720.0,112.0,12.0,38.0,111.0,0.0,3600.0,2012.0,1.0,0.0
931,989639142.0,33.0,28.0,168.0,64.0,0.0,3600.0,2012.0,1.0,0.0
932,445761780.0,2073.0,180.0,168.0,465.0,1.0,1728.0,2011.0,1.0,0.0
933,446083368.0,558.0,111.0,118.0,8.0,0.0,3600.0,2011.0,1.0,0.0
934,446143453.0,8966.0,504.0,570.0,484.0,4.0,3600.0,2011.0,1.0,0.0
935,733154665.0,521.0,170.0,455.0,2.0,0.0,3600.0,2012.0,1.0,0.0
936,482981498.0,123.0,13.0,129.0,1.0,0.0,3240.0,2012.0,1.0,0.0
937,446590484.0,638.0,215.0,318.0,0.0,0.0,3600.0,2011.0,1.0,0.0
938,734619301.0,216.0,46.0,47.0,1.0,0.0,4824.0,2012.0,1.0,0.0
939,483073065.0,493.0,34.0,99.0,65.0,1.0,3600.0,2012.0,1.0,0.0
940,446987691.0,395.0,33.0,97.0,2.0,0.0,7200.0,2011.0,1.0,0.0
941,991254878.0,1424.0,128.0,472.0,285.0,0.0,3600.0,2012.0,1.0,0.0
942,555420716.0,1178.0,41.0,94.0,17.0,1.0,7200.0,2012.0,1.0,0.0
943,447241184.0,5687.0,390.0,558.0,1046.0,7.0,3600.0,2011.0,1.0,0.0
944,555906816.0,85.0,12.0,28.0,0.0,0.0,7200.0,2012.0,1.0,0.0
945,483836463.0,285.0,55.0,221.0,10.0,0.0,3600.0,2012.0,1.0,0.0
946,737616414.0,221.0,52.0,353.0,8.0,0.0,5148.0,2012.0,1.0,0.0
947,484179231.0,127.0,79.0,381.0,18.0,0.0,7200.0,2012.0,1.0,0.0
948,556794851.0,45.0,23.0,65.0,2.0,0.0,7200.0,2012.0,1.0,0.0
949,484613799.0,752.0,39.0,113.0,0.0,0.0,3600.0,2012.0,1.0,0.0
950,993583230.0,1308.0,93.0,157.0,706.0,0.0,3600.0,2012.0,1.0,0.0
951,557215750.0,27.0,152.0,128.0,0.0,0.0,4752.0,2012.0,1.0,0.0
952,449219266.0,1874.0,69.0,57.0,306.0,1.0,4428.0,2011.0,1.0,0.0
953,485137549.0,486.0,57.0,170.0,17.0,2.0,3600.0,2012.0,1.0,0.0
954,743284770.0,1065.0,18.0,34.0,198.0,0.0,3132.0,2012.0,1.0,0.0
955,557616612.0,204.0,13.0,41.0,0.0,0.0,4680.0,2012.0,1.0,0.0
956,450054622.0,136.0,42.0,210.0,127.0,0.0,4428.0,2011.0,1.0,0.0
957,744107612.0,10749.0,262.0,259.0,198.0,1.0,3600.0,2012.0,1.0,0.0
958,995452020.0,440.0,114.0,69.0,1334.0,0.0,3708.0,2012.0,1.0,0.0
959,485686619.0,148.0,71.0,165.0,1.0,0.0,3600.0,2012.0,1.0,0.0
960,485713097.0,437.0,75.0,117.0,47.0,4.0,3600.0,2012.0,1.0,0.0
961,450630648.0,331.0,1306.0,1281.0,46.0,4.0,5256.0,2011.0,1.0,0.0
962,450747981.0,827.0,161.0,309.0,452.0,0.0,936.0,2011.0,1.0,0.0
963,450891761.0,1201.0,103.0,182.0,5.0,0.0,3600.0,2011.0,1.0,0.0
964,486198118.0,88.0,16.0,121.0,0.0,0.0,3600.0,2012.0,1.0,0.0
965,451033303.0,6378.0,1531.0,1991.0,0.0,22.0,-396.0,2011.0,1.0,0.0
966,451370524.0,10320.0,1031.0,1109.0,1611.0,4.0,3600.0,2011.0,1.0,0.0
967,451397835.0,114.0,144.0,178.0,0.0,1.0,3600.0,2011.0,1.0,0.0
968,486598436.0,273.0,99.0,239.0,11.0,0.0,3600.0,2012.0,1.0,0.0
969,558524379.0,611.0,172.0,362.0,140.0,4.0,7200.0,2012.0,1.0,0.0
970,451597109.0,150.0,10.0,74.0,1.0,0.0,4104.0,2011.0,1.0,0.0
971,486966473.0,2370.0,114.0,226.0,388.0,1.0,-252.0,2012.0,1.0,0.0
972,487416678.0,2659.0,1470.0,162.0,69.0,6.0,-540.0,2012.0,1.0,0.0
973,750948720.0,6765.0,147.0,283.0,1005.0,0.0,3888.0,2012.0,1.0,0.0
974,751241954.0,293.0,0.0,109.0,134.0,0.0,4968.0,2012.0,1.0,0.0
975,452814756.0,2959.0,94.0,189.0,4.0,3.0,3600.0,2012.0,1.0,0.0
976,452828946.0,24901.0,330.0,725.0,13006.0,2.0,1224.0,2012.0,1.0,0.0
977,453238264.0,20023.0,1812.0,1846.0,3807.0,2.0,7200.0,2012.0,1.0,0.0
978,487969309.0,1683.0,323.0,261.0,1.0,3.0,3600.0,2012.0,2.0,0.0
979,753397160.0,810.0,50.0,209.0,95.0,0.0,3600.0,2012.0,0.0,0.0
980,560223770.0,1028.0,44.0,81.0,19.0,3.0,3600.0,2012.0,1.0,0.0
981,1000486495.0,19.0,7.0,31.0,42.0,0.0,3600.0,2012.0,1.0,0.0
982,560271082.0,433.0,52.0,233.0,36.0,0.0,7200.0,2012.0,1.0,0.0
983,453885595.0,1539.0,205.0,397.0,36.0,1.0,3600.0,2012.0,1.0,0.0
984,488706826.0,2338.0,259.0,824.0,383.0,0.0,3600.0,2012.0,1.0,0.0
985,755737819.0,939.0,114.0,162.0,980.0,1.0,5328.0,2012.0,1.0,0.0
986,454200724.0,3608.0,121.0,203.0,40.0,0.0,3600.0,2012.0,1.0,0.0
987,1001875776.0,463.0,56.0,217.0,4.0,0.0,3204.0,2012.0,1.0,0.0
988,454318003.0,4447.0,160.0,167.0,3411.0,1.0,-828.0,2012.0,1.0,0.0
989,560657748.0,279.0,96.0,1027.0,4.0,0.0,3600.0,2012.0,1.0,0.0
990,454914980.0,145.0,10.0,23.0,2.0,1.0,4320.0,2012.0,1.0,0.0
991,1002533372.0,59.0,13.0,59.0,0.0,0.0,3600.0,2012.0,1.0,0.0
